loan_int_rate,loan_percent_income,person_cred_hist_length,income_to_age_ratio,loan_amt_to_income_ratio,emp_length_to_age_ratio,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_status
12.99,0.14,4,1714.2857142857142,0.1388888888888889,0.1428571428571428,False,False,False,True,False,True,False,False,False,False,0
10.99,0.07,3,5576.923076923077,0.0689655172413793,0.0384615384615384,False,False,False,True,False,False,True,False,False,False,0
11.71,0.13,2,1545.4545454545455,0.1323529411764706,0.2727272727272727,True,False,False,False,False,False,False,True,False,False,1
12.99,0.12,4,1886.5454545454545,0.1156515034695451,0.2727272727272727,False,False,False,True,False,True,False,False,False,False,0
15.31,0.12,12,829.92,0.1204935415461731,0.18,False,False,False,True,False,False,False,True,False,False,1
16.29,0.18,15,799.1428571428571,0.1787629603146228,0.119047619047619,False,False,False,True,False,False,False,False,True,False,1
14.27,0.14,2,1714.2857142857142,0.1388888888888889,0.0952380952380952,True,False,False,False,False,False,False,True,False,False,1
7.49,0.11,17,1469.3877551020407,0.1111111111111111,0.0816326530612244,False,False,False,True,True,False,False,False,False,False,0
10.91,0.36,3,1269.2307692307693,0.3636363636363636,0.0384615384615384,True,False,False,False,True,False,False,False,False,False,1
10.51,0.18,3,1750.0,0.1785714285714285,0.0416666666666666,False,False,True,False,False,False,False,False,False,True,0
12.99,0.07,14,2023.809523809524,0.0676470588235294,0.0714285714285714,False,False,False,True,False,False,False,True,False,False,0
9.99,0.07,4,3250.0,0.0738461538461538,0.2,True,False,False,False,False,False,False,False,False,True,0
14.84,0.19,3,1636.3636363636365,0.1944444444444444,0.1363636363636363,True,False,False,False,True,False,False,False,False,False,1
11.36,0.07,2,3043.478260869565,0.0685714285714285,0.0869565217391304,False,False,False,True,False,False,False,False,True,False,0
11.99,0.21,4,571.4285714285714,0.2083333333333333,0.0,False,False,False,True,False,False,False,True,False,False,1
5.42,0.14,3,1590.909090909091,0.1371428571428571,0.1363636363636363,False,False,False,True,False,True,False,False,False,False,0
11.36,0.2,3,1904.7619047619048,0.2,0.238095238095238,True,False,False,False,False,True,False,False,False,False,0
10.99,0.13,13,1578.9473684210527,0.1333333333333333,0.1842105263157894,True,False,False,False,True,False,False,False,False,False,0
6.17,0.05,3,4318.181818181818,0.0523684210526315,0.0,False,False,False,True,False,False,False,True,False,False,0
6.03,0.1,14,2777.777777777778,0.096,0.0,True,False,False,False,False,False,True,False,False,False,0
10.74,0.22,11,555.6666666666666,0.2187062587482503,0.0277777777777777,False,False,False,True,False,True,False,False,False,False,0
6.76,0.07,4,3125.0,0.0663333333333333,0.0,False,False,False,True,True,False,False,False,False,False,0
10.65,0.14,4,1681.8181818181818,0.1351351351351351,0.1818181818181818,False,False,False,True,False,False,False,False,True,False,0
11.11,0.05,4,1666.6666666666667,0.053125,0.375,True,False,False,False,False,False,False,True,False,False,0
13.22,0.14,4,1565.2173913043478,0.1388888888888889,0.0,False,False,False,True,False,False,False,False,False,True,1
7.51,0.1,12,3783.783783783784,0.1,0.4054054054054054,True,False,False,False,False,False,True,False,False,False,0
13.06,0.06,2,3200.0,0.05625,0.32,False,False,False,True,False,False,False,False,False,True,0
7.49,0.24,2,769.2307692307693,0.24,0.0,False,False,False,True,True,False,False,False,False,False,0
9.91,0.23,11,3421.0526315789475,0.2307692307692307,0.0263157894736842,True,False,False,False,True,False,False,False,False,False,0
15.62,0.35,13,1656.0277777777778,0.3522485197175302,0.3888888888888889,True,False,False,False,False,False,True,False,False,False,0
10.74,0.05,2,4318.375,0.0463137175442151,0.3333333333333333,False,False,False,True,False,False,False,False,False,True,0
16.0,0.26,16,769.2307692307693,0.2558333333333333,0.0256410256410256,False,False,False,True,False,False,True,False,False,False,1
12.69,0.15,4,1269.2307692307693,0.1515151515151515,0.0769230769230769,False,False,False,True,False,False,False,True,False,False,0
11.36,0.13,16,1836.734693877551,0.1333333333333333,0.0612244897959183,False,False,False,True,False,True,False,False,False,False,0
14.35,0.16,3,1280.16,0.1562304711911011,0.2,False,False,False,True,True,False,False,False,False,False,0
14.96,0.1,14,1578.9473684210527,0.1,0.0526315789473684,False,False,True,False,False,False,False,False,False,True,0
9.32,0.15,3,1782.608695652174,0.1463414634146341,0.217391304347826,True,False,False,False,True,False,False,False,False,False,0
11.36,0.38,3,1458.3333333333333,0.3828571428571428,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,1
13.35,0.18,3,1086.875,0.1840138010350776,0.0833333333333333,False,False,False,True,False,True,False,False,False,False,0
11.36,0.25,15,1428.571428571429,0.25,0.0238095238095238,False,False,False,True,False,False,False,False,True,False,1
12.84,0.27,4,1538.4615384615386,0.26875,0.2307692307692307,True,False,False,False,False,False,False,False,False,True,0
13.98,0.11,2,1956.5217391304348,0.1066666666666666,0.1739130434782608,False,False,False,True,False,False,False,False,True,False,0
11.12,0.09,4,2619.0476190476197,0.0872727272727272,0.1428571428571428,False,False,False,True,False,True,False,False,False,False,0
6.03,0.11,4,2000.0,0.1071428571428571,0.1904761904761904,False,False,False,True,True,False,False,False,False,False,0
10.59,0.19,2,1617.391304347826,0.1881720430107527,0.3043478260869565,True,False,False,False,False,False,True,False,False,False,1
10.99,0.21,11,3333.333333333333,0.2083333333333333,0.1388888888888889,True,False,False,False,False,False,True,False,False,False,0
16.89,0.22,14,842.9268292682926,0.2184606481481481,0.1951219512195122,False,False,False,True,True,False,False,False,False,False,1
6.03,0.21,12,1469.3877551020407,0.2059027777777777,0.0408163265306122,True,False,False,False,False,False,False,False,False,True,1
12.69,0.09,4,1276.6153846153843,0.0903832248734634,0.0,True,False,False,False,False,False,False,False,True,False,1
17.49,0.06,11,2666.6666666666665,0.05859375,0.0,False,False,False,True,False,True,False,False,False,False,1
6.99,0.06,12,1304.3478260869565,0.06,0.1521739130434782,True,False,False,False,False,True,False,False,False,False,0
12.84,0.16,17,1162.7906976744189,0.16,0.0697674418604651,False,False,False,True,False,False,True,False,False,False,0
15.28,0.06,2,1750.0,0.0595238095238095,0.3333333333333333,True,False,False,False,False,False,True,False,False,False,0
10.74,0.14,16,1361.111111111111,0.1428571428571428,0.1666666666666666,False,False,False,True,False,False,True,False,False,False,1
12.21,0.25,3,782.6086956521739,0.25,0.0,False,False,False,True,True,False,False,False,False,False,1
13.47,0.16,13,1416.6666666666667,0.1568627450980392,0.1388888888888889,False,False,False,True,False,False,False,True,False,False,0
7.29,0.2,11,1875.0,0.2,0.15,False,False,False,True,False,True,False,False,False,False,0
6.62,0.12,11,2763.157894736842,0.1176190476190476,0.5789473684210527,True,False,False,False,False,False,False,False,False,True,0
11.36,0.14,4,1568.1818181818182,0.144927536231884,0.0454545454545454,False,False,False,True,False,False,False,False,False,True,0
7.51,0.12,2,1668.72,0.119852341914761,0.12,False,False,True,False,False,False,False,False,False,True,0
6.0,0.18,2,1826.0869565217392,0.1809523809523809,0.3478260869565217,True,False,False,False,False,False,False,True,False,False,0
13.57,0.25,12,1666.6666666666667,0.25,0.0,False,False,False,True,False,False,True,False,False,False,0
11.36,0.22,4,1576.923076923077,0.2195121951219512,0.2692307692307692,False,False,True,False,False,False,True,False,False,False,0
11.36,0.17,2,1804.1739130434785,0.1735106998264893,0.1739130434782608,False,False,True,False,False,False,False,False,False,True,0
10.25,0.12,4,1826.0869565217392,0.1238095238095238,0.0869565217391304,True,False,False,False,False,True,False,False,False,False,0
14.96,0.06,4,1863.636363636364,0.0609756097560975,0.2727272727272727,False,False,True,False,False,False,False,True,False,False,0
6.03,0.07,2,1909.090909090909,0.0714285714285714,0.2727272727272727,True,False,False,False,False,False,False,True,False,False,0
13.92,0.13,15,1666.6666666666667,0.1333333333333333,0.0555555555555555,True,False,False,False,False,True,False,False,False,False,0
13.06,0.13,16,3333.333333333333,0.1333333333333333,0.0555555555555555,False,False,False,True,False,False,True,False,False,False,0
10.99,0.14,2,1513.0434782608695,0.1436781609195402,0.0434782608695652,False,False,False,True,False,False,True,False,False,False,1
7.14,0.05,4,3826.086956521739,0.0454545454545454,0.1739130434782608,False,False,False,True,False,False,True,False,False,False,1
6.17,0.04,3,1826.0869565217392,0.0357142857142857,0.0869565217391304,True,False,False,False,False,False,False,False,False,True,0
17.51,0.17,13,1666.6666666666667,0.1704166666666666,0.0,False,False,True,False,False,False,False,False,True,False,0
11.36,0.14,3,1565.2173913043478,0.1388888888888889,0.0,False,False,False,True,False,True,False,False,False,False,0
14.84,0.03,3,6076.923076923077,0.0253164556962025,0.0,False,False,False,True,False,False,True,False,False,False,1
11.36,0.16,3,2727.2727272727275,0.1633333333333333,0.1818181818181818,False,False,False,True,False,False,False,False,True,False,0
15.99,0.17,17,1621.6216216216217,0.1666666666666666,0.027027027027027,False,False,False,True,False,False,False,True,False,False,1
6.03,0.15,2,1826.0869565217392,0.1547619047619047,0.217391304347826,False,False,True,False,False,False,False,False,False,True,0
11.49,0.16,2,1250.0,0.16,0.3333333333333333,False,False,False,True,False,False,False,False,False,True,0
15.23,0.11,4,1826.0869565217392,0.1083333333333333,0.0869565217391304,False,False,False,True,False,True,False,False,False,False,0
13.49,0.16,2,2608.695652173913,0.1633333333333333,0.1739130434782608,False,False,False,True,False,True,False,False,False,False,0
15.31,0.12,16,829.92,0.1204935415461731,0.18,False,False,False,True,True,False,False,False,False,False,1
18.25,0.17,2,1363.6363636363635,0.1666666666666666,0.1363636363636363,False,False,False,True,False,False,False,True,False,False,1
13.93,0.16,4,1391.304347826087,0.15625,0.0869565217391304,False,False,False,True,False,False,False,False,False,True,1
13.11,0.43,3,1363.6363636363635,0.4333333333333333,0.0909090909090909,False,False,False,True,False,False,False,False,False,True,1
7.29,0.05,17,3111.1111111111118,0.05,0.4,True,False,False,False,False,False,True,False,False,False,0
13.92,0.03,13,1333.3333333333333,0.03125,0.0833333333333333,True,False,False,False,False,True,False,False,False,False,1
21.36,0.15,2,1375.0,0.1515151515151515,0.0416666666666666,False,False,False,True,False,False,False,True,False,False,1
11.36,0.15,3,1375.0,0.1515151515151515,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,0
10.25,0.04,17,2320.0,0.043103448275862,0.44,True,False,False,False,False,False,False,False,True,False,0
10.65,0.06,3,1685.4545454545455,0.0647249190938511,0.2727272727272727,False,False,False,True,False,False,False,False,True,False,1
9.01,0.39,11,452.09302325581393,0.3858024691358024,0.0232558139534883,False,False,False,True,False,False,True,False,False,False,1
14.42,0.22,12,1769.2307692307693,0.217391304347826,0.0,False,False,False,True,False,False,False,False,True,False,1
10.25,0.14,3,1904.7619047619048,0.14,0.2857142857142857,False,False,True,False,False,False,False,False,False,True,0
13.49,0.1,13,1649.7631578947369,0.0957075178255252,0.4473684210526316,False,False,True,False,False,False,False,False,False,True,0
18.43,0.04,11,11900.0,0.0480192076830732,0.0952380952380952,False,False,True,False,False,False,False,True,False,False,1
11.36,0.03,3,1700.0,0.0294117647058823,0.3333333333333333,True,False,False,False,False,True,False,False,False,False,0
16.89,0.25,15,1281.871794871795,0.2520352849398916,0.2564102564102564,True,False,False,False,True,False,False,False,False,False,1
10.74,0.18,17,1216.2162162162165,0.1777777777777777,0.027027027027027,False,False,False,True,False,True,False,False,False,False,0
13.48,0.14,3,1636.3636363636365,0.1388888888888889,0.0,False,False,False,True,False,False,False,True,False,False,0
7.68,0.01,15,5263.1578947368425,0.015,0.0,True,False,False,False,False,True,False,False,False,False,0
10.96,0.1,2,1875.0,0.1044444444444444,0.0833333333333333,False,False,False,True,True,False,False,False,False,False,0
16.89,0.19,14,1733.3333333333333,0.1923076923076923,0.1666666666666666,True,False,False,False,False,False,False,False,True,False,0
11.14,0.23,3,1904.7619047619048,0.225,0.238095238095238,True,False,False,False,False,True,False,False,False,False,0
11.36,0.33,4,1739.1304347826087,0.33,0.2608695652173913,True,False,False,False,False,False,False,True,False,False,0
11.36,0.25,11,1487.8048780487804,0.2459016393442623,0.1707317073170731,True,False,False,False,True,False,False,False,False,False,0
15.05,0.07,3,1890.909090909091,0.0721153846153846,0.0909090909090909,True,False,False,False,False,True,False,False,False,False,0
13.22,0.37,2,1400.0,0.3714285714285714,0.2,False,False,False,True,False,False,False,True,False,False,1
7.14,0.06,11,3507.0,0.0633653328264106,0.5,False,False,False,True,False,False,False,True,False,False,0
11.86,0.17,2,1304.3478260869565,0.1666666666666666,0.0,False,False,False,True,False,False,False,False,True,False,0
11.26,0.36,4,1615.3846153846157,0.3571428571428571,0.1538461538461538,True,False,False,False,False,False,False,True,False,False,0
11.48,0.13,17,1537.5,0.1300813008130081,0.075,False,False,False,True,False,False,False,False,True,False,0
9.99,0.09,2,2000.0,0.0923076923076923,0.0769230769230769,False,False,False,True,False,True,False,False,False,False,0
11.36,0.14,12,1222.2222222222222,0.1363636363636363,0.0555555555555555,False,False,False,True,False,False,True,False,False,False,1
10.59,0.31,4,1384.6153846153843,0.3055555555555556,0.1153846153846153,True,False,False,False,False,True,False,False,False,False,1
12.72,0.25,2,1743.6521739130435,0.2493516856173947,0.3043478260869565,False,True,False,False,False,True,False,False,False,False,0
10.0,0.05,3,4000.0,0.0521739130434782,0.217391304347826,False,False,False,True,False,False,False,True,False,False,0
7.4,0.09,3,1666.6666666666667,0.085,0.0833333333333333,True,False,False,False,True,False,False,False,False,False,0
14.54,0.2,2,1332.695652173913,0.1957457914654835,0.1739130434782608,True,False,False,False,True,False,False,False,False,False,1
8.9,0.33,4,681.8181818181819,0.33,0.1363636363636363,False,False,False,True,False,False,False,False,True,False,1
16.77,0.33,2,1818.1818181818185,0.330625,0.2727272727272727,False,False,False,True,False,False,False,False,True,False,1
16.77,0.13,3,1625.0,0.1282051282051282,0.0416666666666666,False,False,False,True,True,False,False,False,False,False,1
10.37,0.14,4,1384.6153846153843,0.1388888888888889,0.1538461538461538,False,False,False,True,False,False,False,False,False,True,0
11.86,0.11,15,5333.333333333333,0.1116071428571428,0.3809523809523809,True,False,False,False,False,True,False,False,False,False,0
11.86,0.25,3,1548.923076923077,0.2483114819229241,0.1153846153846153,True,False,False,False,False,True,False,False,False,False,0
14.54,0.08,14,1594.5945945945946,0.0813559322033898,0.054054054054054,False,False,False,True,False,True,False,False,False,False,1
10.65,0.1,3,4173.913043478261,0.1041666666666666,0.3043478260869565,False,False,False,True,False,False,False,False,True,False,0
12.53,0.16,3,1230.7692307692307,0.15625,0.3846153846153846,False,False,False,True,False,False,False,False,True,False,0
14.26,0.24,12,848.7179487179487,0.2416918429003021,0.0769230769230769,False,False,False,True,True,False,False,False,False,False,1
11.36,0.2,4,1666.6666666666667,0.2,0.2083333333333333,True,False,False,False,False,False,False,False,False,True,0
10.59,0.33,11,416.6666666666667,0.3333333333333333,0.0,False,False,False,True,False,False,False,False,True,False,1
11.36,0.15,2,1360.0,0.1470588235294117,0.24,False,False,False,True,False,False,False,False,False,True,0
13.72,0.07,2,2500.0,0.0738461538461538,0.0,False,False,False,True,False,False,True,False,False,False,0
8.94,0.25,2,758.3333333333334,0.2472527472527472,0.3333333333333333,False,False,False,True,False,True,False,False,False,False,1
6.17,0.07,13,1135.1351351351352,0.0714285714285714,0.0,True,False,False,False,True,False,False,False,False,False,1
11.03,0.13,3,1704.5454545454545,0.1333333333333333,0.1818181818181818,False,False,False,True,False,False,False,False,True,False,0
15.05,0.06,4,7000.0,0.0571428571428571,0.16,False,False,False,True,False,False,True,False,False,False,0
5.42,0.26,4,1750.0,0.2619047619047619,0.375,True,False,False,False,False,False,False,False,True,False,0
12.42,0.29,2,1890.909090909091,0.2884615384615384,0.1818181818181818,False,False,True,False,False,True,False,False,False,False,0
10.65,0.17,16,307.6923076923077,0.1666666666666666,0.0,False,False,False,True,True,False,False,False,False,False,1
19.47,0.17,3,1376.7272727272727,0.1650818806127839,0.0,False,False,True,False,False,True,False,False,False,False,1
12.98,0.36,4,480.0,0.3625,0.12,False,False,False,True,True,False,False,False,False,False,1
12.42,0.31,12,1112.5581395348838,0.3135451505016722,0.627906976744186,False,False,False,True,False,False,False,False,True,False,1
16.49,0.17,13,690.4761904761905,0.1724137931034483,0.0238095238095238,False,False,False,True,False,False,False,False,True,False,1
9.91,0.25,14,694.4444444444445,0.248,0.0555555555555555,False,False,False,True,False,False,False,False,True,False,1
6.62,0.14,17,1795.9183673469388,0.1363636363636363,0.2244897959183673,False,False,False,True,False,False,False,False,False,True,0
6.62,0.13,2,1714.2857142857142,0.125,0.0,False,False,False,True,False,True,False,False,False,False,0
8.63,0.2,12,1363.6363636363635,0.1966666666666666,0.25,False,False,True,False,False,False,False,False,True,False,0
15.21,0.15,17,1304.2432432432431,0.1450566757154402,0.5675675675675675,True,False,False,False,False,False,False,True,False,False,1
14.09,0.21,12,1571.428571428571,0.2077922077922078,0.0816326530612244,True,False,False,False,True,False,False,False,False,False,0
11.11,0.09,11,2875.0,0.0869565217391304,0.4,True,False,False,False,False,False,True,False,False,False,1
16.77,0.14,3,1826.0869565217392,0.1428571428571428,0.0,True,False,False,False,False,False,False,False,True,False,0
7.49,0.14,4,1408.695652173913,0.1388888888888889,0.1739130434782608,False,False,False,True,False,True,False,False,False,False,0
8.94,0.23,3,1666.6666666666667,0.225,0.0416666666666666,False,False,True,False,False,False,True,False,False,False,0
11.86,0.15,2,1863.636363636364,0.1463414634146341,0.0,True,False,False,False,False,True,False,False,False,False,0
17.88,0.12,16,2653.6585365853657,0.1378676470588235,0.048780487804878,True,False,False,False,False,False,False,True,False,False,1
9.91,0.23,14,3421.0526315789475,0.2307692307692307,0.0263157894736842,True,False,False,False,False,False,True,False,False,False,0
12.42,0.25,15,1621.6216216216217,0.25,0.0,False,False,False,True,True,False,False,False,False,False,0
12.18,0.07,4,1863.636363636364,0.073170731707317,0.0909090909090909,True,False,False,False,False,True,False,False,False,False,0
10.59,0.07,12,1538.4615384615386,0.0666666666666666,0.5641025641025641,True,False,False,False,False,False,False,False,True,False,0
7.9,0.09,3,2208.0,0.0869565217391304,0.08,False,False,False,True,False,False,False,True,False,False,0
10.74,0.11,2,1538.4615384615386,0.1075,0.0,False,False,True,False,False,False,False,True,False,False,0
14.61,0.16,17,1686.4864864864865,0.1602564102564102,0.1351351351351351,True,False,False,False,False,False,False,False,False,True,0
10.95,0.31,3,1954.5454545454545,0.313953488372093,0.2727272727272727,False,False,False,True,False,False,False,False,True,False,1
11.49,0.19,13,1162.162162162162,0.1860465116279069,0.0,False,False,False,True,False,False,False,True,False,False,0
14.54,0.13,17,1458.3333333333333,0.1285714285714285,0.6458333333333334,True,False,False,False,False,False,True,False,False,False,0
7.29,0.1,2,3807.692307692308,0.101010101010101,0.1923076923076923,False,False,False,True,False,False,False,False,True,False,0
7.51,0.12,4,3437.5,0.1187878787878787,0.3333333333333333,False,False,False,True,False,False,False,True,False,False,0
11.36,0.1,16,3263.157894736842,0.0967741935483871,0.2105263157894736,True,False,False,False,False,False,False,False,False,True,0
11.36,0.26,17,805.6216216216217,0.2599973161567364,0.1081081081081081,False,False,False,True,False,False,False,False,False,True,1
16.32,0.25,13,1304.3478260869565,0.25,0.1956521739130435,False,False,False,True,False,False,False,False,False,True,0
15.27,0.08,11,1622.2222222222222,0.0767123287671232,0.0,False,False,False,True,False,True,False,False,False,False,1
7.9,0.19,14,4305.555555555556,0.1935483870967742,0.25,True,False,False,False,False,False,False,True,False,False,0
8.59,0.09,2,2476.0,0.0884683437187476,0.238095238095238,False,False,False,True,False,False,False,False,True,False,0
11.71,0.14,2,1590.909090909091,0.1428571428571428,0.0909090909090909,False,False,False,True,False,False,False,True,False,False,0
13.49,0.11,3,1952.3809523809523,0.1097560975609756,0.0952380952380952,False,False,False,True,True,False,False,False,False,False,1
16.0,0.33,4,1661.4583333333333,0.3335423197492163,0.2916666666666667,False,False,False,True,False,False,False,False,True,False,1
11.99,0.2,4,1700.0,0.196078431372549,0.0,True,False,False,False,False,False,False,True,False,False,0
15.33,0.28,13,1183.6734693877552,0.2758620689655172,0.1020408163265306,True,False,False,False,False,False,False,False,True,False,0
14.46,0.1,2,2000.0,0.1022727272727272,0.0,False,False,False,True,False,False,False,False,True,False,1
7.9,0.48,4,1192.3076923076924,0.4838709677419355,0.3461538461538461,True,False,False,False,False,False,True,False,False,False,1
8.88,0.29,4,2000.0,0.2916666666666667,0.238095238095238,False,False,True,False,False,False,False,False,False,True,0
6.62,0.25,14,666.6666666666666,0.25,0.0833333333333333,False,False,False,True,False,False,False,True,False,False,0
13.22,0.1,4,2083.333333333333,0.096,0.0833333333333333,False,False,False,True,False,False,False,False,False,True,0
6.62,0.06,15,3242.214285714286,0.0587487974855514,0.0476190476190476,True,False,False,False,False,True,False,False,False,False,0
7.49,0.09,17,1511.6279069767445,0.0923076923076923,0.627906976744186,True,False,False,False,False,False,False,False,False,True,0
15.23,0.11,3,1500.0,0.1111111111111111,0.2083333333333333,True,False,False,False,False,False,False,True,False,False,1
13.35,0.44,14,1250.0,0.4388888888888889,0.0,False,False,False,True,False,False,False,True,False,False,1
11.36,0.12,3,3781.818181818182,0.1198918269230769,0.2727272727272727,False,False,False,True,True,False,False,False,False,False,0
9.99,0.18,12,3684.2105263157896,0.1785714285714285,0.0,True,False,False,False,False,False,True,False,False,False,0
7.91,0.08,14,1766.638888888889,0.0817622918599349,0.2777777777777778,True,False,False,False,False,False,True,False,False,False,0
11.12,0.13,13,1722.2222222222222,0.1290322580645161,0.0833333333333333,False,False,False,True,True,False,False,False,False,False,0
7.74,0.13,11,615.3846153846154,0.125,0.0,False,False,True,False,False,False,True,False,False,False,0
11.99,0.36,17,1200.0,0.3597222222222222,0.0222222222222222,False,False,False,True,True,False,False,False,False,False,1
11.36,0.28,2,1440.0,0.2777777777777778,0.24,True,False,False,False,False,False,False,True,False,False,1
8.0,0.22,2,952.5714285714286,0.2249550089982003,0.1904761904761904,False,False,False,True,False,False,False,True,False,False,0
15.21,0.2,13,1099.4594594594594,0.1966568338249754,0.1621621621621621,True,False,False,False,True,False,False,False,False,False,1
6.54,0.08,17,2265.9210526315787,0.0929098194065385,0.0526315789473684,False,False,False,True,False,False,False,True,False,False,1
7.68,0.14,4,1380.0,0.1393534002229654,0.0769230769230769,False,False,False,True,False,False,False,False,False,True,0
11.11,0.12,11,4146.341463414634,0.1176470588235294,0.2682926829268293,True,False,False,False,False,False,False,True,False,False,0
9.25,0.15,3,1618.857142857143,0.1470761266031297,0.1428571428571428,False,False,False,True,False,False,False,False,True,False,1
7.66,0.11,2,1617.391304347826,0.1075268817204301,0.3043478260869565,True,False,False,False,True,False,False,False,False,False,1
9.99,0.06,2,1666.6666666666667,0.0625,0.0833333333333333,True,False,False,False,False,False,True,False,False,False,0
11.36,0.02,17,21621.62162162162,0.01875,0.2702702702702703,True,False,False,False,True,False,False,False,False,False,0
5.99,0.05,2,3423.076923076923,0.0539325842696629,0.0,False,False,False,True,False,True,False,False,False,False,0
15.99,0.24,16,446.8085106382979,0.238095238095238,0.1914893617021276,False,False,False,True,True,False,False,False,False,False,1
11.36,0.21,11,571.4285714285714,0.2083333333333333,0.238095238095238,False,False,True,False,False,False,False,True,False,False,0
11.36,0.25,16,1666.6666666666667,0.25,0.0555555555555555,False,False,False,True,False,False,False,False,False,True,0
15.99,0.09,4,1875.0,0.0888888888888888,0.0,False,False,False,True,True,False,False,False,False,False,1
6.91,0.06,3,1900.909090909091,0.0597800095648015,0.1818181818181818,True,False,False,False,False,False,False,False,True,False,0
20.62,0.05,14,3854.1666666666665,0.054054054054054,0.0416666666666666,True,False,False,False,False,False,False,False,False,True,0
11.14,0.21,12,615.3846153846154,0.2083333333333333,0.2307692307692307,False,False,False,True,False,True,False,False,False,False,0
13.57,0.43,2,1304.3478260869565,0.4333333333333333,0.1739130434782608,False,False,False,True,True,False,False,False,False,False,1
10.38,0.25,2,857.1428571428571,0.25,0.0952380952380952,False,False,False,True,False,False,False,False,True,False,1
7.88,0.18,2,1914.2857142857144,0.1791044776119403,0.238095238095238,True,False,False,False,False,False,False,True,False,False,0
9.07,0.2,15,1020.408163265306,0.2,0.0816326530612244,True,False,False,False,True,False,False,False,False,False,0
7.74,0.11,2,1538.4615384615386,0.1125,0.0,False,False,False,True,False,False,False,True,False,False,0
12.99,0.11,11,2894.736842105264,0.109090909090909,0.1578947368421052,False,False,True,False,False,False,False,False,False,True,0
10.59,0.22,12,530.2325581395348,0.2225877192982456,0.0,False,False,False,True,False,False,False,True,False,False,0
7.66,0.09,17,3977.272727272728,0.0857142857142857,0.2045454545454545,True,False,False,False,False,False,True,False,False,False,0
14.79,0.03,4,3519.96,0.0272730371936044,0.2,False,False,False,True,False,False,False,False,True,False,1
13.49,0.1,15,2222.222222222222,0.095,0.0,False,False,False,True,False,False,False,True,False,False,0
9.63,0.05,15,7142.857142857143,0.0533333333333333,0.6190476190476191,False,False,False,True,False,False,False,True,False,False,0
11.99,0.04,15,1578.9473684210527,0.045,0.5789473684210527,True,False,False,False,False,False,False,False,False,True,0
11.36,0.1,3,1920.0,0.1,0.36,False,False,False,True,False,False,False,True,False,False,0
10.99,0.07,2,2400.0,0.075,0.36,False,False,False,True,False,False,True,False,False,False,1
11.36,0.27,2,1541.6666666666667,0.2702702702702703,0.3333333333333333,True,False,False,False,False,False,True,False,False,False,1
12.53,0.42,16,902.5,0.4224376731301939,0.225,False,False,False,True,False,False,False,False,False,True,1
12.92,0.15,4,1416.5,0.1470761266031297,0.0833333333333333,False,False,False,True,False,False,False,False,False,True,1
13.92,0.25,17,899.4594594594595,0.2524038461538461,0.054054054054054,False,False,False,True,False,False,False,False,False,True,0
9.2,0.06,3,6875.0,0.0606060606060606,0.0833333333333333,False,False,False,True,False,False,False,False,True,False,0
7.88,0.22,2,1047.6190476190477,0.2181818181818181,0.0476190476190476,False,False,False,True,False,False,False,True,False,False,0
15.62,0.07,11,3684.2105263157896,0.0714285714285714,0.3421052631578947,True,False,False,False,False,False,True,False,False,False,0
9.88,0.25,2,1666.6666666666667,0.25,0.3333333333333333,True,False,False,False,False,False,False,False,True,False,0
10.99,0.05,4,1739.1304347826087,0.05,0.0869565217391304,True,False,False,False,False,False,False,True,False,False,0
6.92,0.09,3,2291.6666666666665,0.0872727272727272,0.3333333333333333,False,False,False,True,False,False,False,False,True,False,0
14.26,0.18,4,1075.2,0.1822916666666666,0.04,False,False,False,True,False,False,False,False,False,True,0
16.07,0.12,14,1438.4615384615386,0.142602495543672,0.5897435897435898,True,False,False,False,False,False,False,True,False,False,1
7.51,0.12,14,2153.846153846154,0.1175595238095238,0.3076923076923077,False,False,True,False,False,False,False,False,False,True,0
9.32,0.1,4,4545.272727272727,0.1000040001600064,0.0454545454545454,False,False,False,True,False,True,False,False,False,False,0
16.45,0.17,13,805.5555555555555,0.1724137931034483,0.0,False,False,False,True,False,False,False,True,False,False,1
6.99,0.02,2,1863.636363636364,0.024390243902439,0.0,False,False,True,False,False,False,False,False,True,False,0
14.5,0.57,11,840.0,0.5736607142857143,0.2,False,False,False,True,False,True,False,False,False,False,1
11.36,0.12,13,1224.4897959183672,0.1166666666666666,0.1428571428571428,False,False,True,False,False,False,False,False,True,False,0
7.49,0.25,4,782.6086956521739,0.25,0.0,False,False,False,True,False,False,False,False,False,True,1
11.11,0.13,3,1565.2173913043478,0.1333333333333333,0.0,False,False,False,True,False,False,False,False,True,False,0
13.99,0.1,17,1459.4594594594594,0.1,0.4054054054054054,False,False,False,True,False,False,False,True,False,False,1
13.16,0.27,15,1405.4054054054054,0.2692307692307692,0.0,False,False,False,True,False,False,False,False,False,True,0
15.7,0.13,2,2882.608695652174,0.1478129713423831,0.3043478260869565,False,False,False,True,False,False,False,True,False,False,1
